,peak mean
165692,0.0072239153
165693,0.0061951503
165694,0.166576
165695,0.005680371
165696,0.005680371
165697,0.018471487
165698,0.0061951503
165699,0.11484416
165700,0.018471487
165701,0.08342305
165702,0.087227084
165703,0.026572816
165704,0.037606034
165705,0.016945222
165706,0.051474508
165707,0.011840538
165708,0.006709666
165709,0.019487824
165710,0.020503009
165711,0.04009671
165712,0.005680371
165713,0.010304109
165714,0.014396137
165715,0.010304109
165716,0.005680371
165717,0.049505007
165718,0.006709666
165719,0.06563834
165720,0.0061951503
165721,0.03910123
165722,0.047531728
165723,0.0061951503
165724,0.0077380193
165725,0.01796299
165726,0.01796299
165727,0.0061951503
165728,0.11299581
165729,0.011840538
165730,0.031101173
165731,0.09761446
165732,0.024553716
165733,0.13495454
165734,0.0077380193
165735,0.08056045
165736,0.028587965
165737,0.011840538
165738,0.011840538
165739,0.03710718
165740,0.015416503
165741,0.064667985
165742,0.103235066
165743,0.034108683
165744,0.03710718
165745,0.049997833
165746,0.016435947
165747,0.008251741
165748,0.17834353
165749,0.018979844
165750,0.09479227
165751,0.01490645
165752,0.013374727
165753,0.008251741
165754,0.0061951503
165755,0.015416503
165756,0.0036184806
165757,0.016945222
165758,0.023542518
165759,0.021517284
165760,0.0395991
165761,0.10089697
165762,0.017454235
165763,0.008251741
165764,0.008765199
165765,0.02959396
165766,0.41662246
165767,0.027580958
165768,0.038104642
165769,0.024048187
165770,0.009791323
165771,0.0051653264
165772,0.0072239153
165773,0.008765199
165774,0.13495454
165775,0.041091196
165776,0.008765199
165777,0.0072239153
165778,0.027076954
165779,0.01490645
165780,0.029091086
165781,0.028587965
165782,0.0810381
165783,0.010304109
165784,0.0061951503
165785,0.0041343225
165786,0.019487824
165787,0.0072239153
165788,0.012863516
165789,0.016435947
165790,0.0108165145
165791,0.2477983
165792,0.15066762
165793,0.16086046
165794,0.0108165145
165795,0.0072239153
165796,0.026068423
165797,0.005680371
165798,0.009278392
165799,0.10183283
165800,0.01490645
165801,0.009278392
165802,0.18137184
165803,0.024048187
165804,0.08580231
165805,0.015926413
165806,0.0108165145
165807,0.03610872
165808,0.01796299
165809,0.04851885
165810,0.08151553
165811,0.01490645
165812,0.051966257
165813,0.19595185
165814,0.069993585
165815,0.0108165145
165816,0.20316291
165817,0.16306263
165818,0.023542518
165819,0.011328658
165820,0.004650017
165821,0.010304109
165822,0.01490645
165823,0.024048187
165824,0.07240498
165825,0.06951063
165826,0.0061951503
165827,0.024553716
165828,0.016945222
165829,0.012863516
165830,0.006709666
165831,0.065153286
165832,0.0077380193
165833,0.017454235
165834,0.013374727
165835,0.18309814
165836,0.0077380193
165837,0.14799146
165838,0.09007079
165839,0.0061951503
165840,0.0072239153
165841,0.01490645
165842,0.16306263
165843,0.016945222
165844,0.012863516
165845,0.0036184806
165846,0.009278392
165847,0.011840538
165848,0.045554433
165849,0.12632012
165850,0.0051653264
165851,0.019487824
165852,0.0072239153
165853,0.0061951503
165854,0.12174552
165855,0.014396137
165856,0.011328658
165857,0.27451956
165858,0.035109144
165859,0.11299581
165860,0.023036595
165861,0.013374727
165862,0.046049092
165863,0.017454235
165864,0.07768964
165865,0.004650017
165866,0.0108165145
165867,0.045059524
165868,0.01490645
165869,0.055891737
165870,0.016945222
165871,0.004650017
165872,0.008251741
165873,0.07768964
165874,0.21576278
165875,0.09808403
165876,0.13178213
165877,0.012863516
165878,0.06563834
165879,0.022530414
165880,0.008765199
165881,0.015926413
165882,0.021517284
165883,0.025058875
165884,0.09007079
165885,0.0504903
165886,0.004650017
165887,0.0077380193
165888,0.006709666
165889,0.092434324
165890,0.050982524
165891,0.1285996
165892,0.23559809
165893,0.011840538
165894,0.016945222
165895,0.032606
165896,0.0072239153
165897,0.025058875
165898,0.013885563
165899,0.20316291
165900,0.12266209
165901,0.21074186
165902,0.22531632
165903,0.02959396
165904,0.033107225
165905,0.19935173
165906,0.104168735
165907,0.08342305
165908,0.10603356
165909,0.016435947
165910,0.107429944
165911,0.18309814
165912,0.011840538
165913,0.006709666
165914,0.0061951503
165915,0.008251741
165916,0.06806025
165917,0.12449277
165918,0.14261742
165919,0.078647465
165920,0.051966257
165921,0.07816867
165922,0.012352158
165923,0.11668921
165924,0.16832812
165925,0.073367864
165926,0.42545983
165927,0.058825724
165928,0.025563775
165929,0.019995546
165930,0.012863516
165931,0.0031023729
165932,0.012863516
165933,0.0072239153
165934,0.024553716
165935,0.0061951503
165936,0.047531728
165937,0.011328658
165938,0.008765199
165939,0.17704281
165940,0.0077380193
165941,0.10136501
165942,0.014396137
165943,0.008251741
165944,0.019995546
165945,0.03710718
165946,0.012863516
165947,0.0036184806
165948,0.032104645
165949,0.013885563
165950,0.051966257
165951,0.025058875
165952,0.09949143
165953,0.030096693
165954,0.03710718
165955,0.004650017
165956,0.05833734
165957,0.035608996
165958,0.011328658
165959,0.09526317
165960,0.10742984
165961,0.009278392
165962,0.008251741
165963,0.008765199
165964,0.023036595
165965,0.014396137
165966,0.17704281
165967,0.09337812
165968,0.0077380193
165969,0.0810381
165970,0.0041343225
165971,0.4743312
165972,0.08199283
165973,0.08912376
165974,0.08151553
165975,0.31652132
165976,0.015926413
165977,0.018471487
165978,0.5984326
165979,0.009791323
165980,0.009278392
165981,0.061264157
165982,0.008765199
165983,0.15599859
165984,0.03710718
165985,0.04802541
165986,0.011840538
165987,0.006709666
165988,0.110680334
165989,0.0051653264
165990,0.16876563
165991,0.0072239153
165992,0.79123026
165993,0.07288655
165994,0.015416503
165995,0.0031023729
165996,0.034108683
165997,0.03460904
165998,0.009278392
165999,0.0077380193
166000,0.026068423
166001,0.0108165145
166002,0.06175112
166003,0.018471487
166004,0.027580958
166005,0.092434324
166006,0.0395991
166007,0.15555544
166008,0.053440146
166009,0.12266209
166010,0.20358557
166011,0.032606
166012,0.008251741
166013,0.021517284
166014,0.0077380193
166015,0.029091086
166016,0.016945222
166017,0.63202095
166018,0.11530582
166019,0.012352158
166020,0.032606
166021,0.03059906
166022,0.025563775
166023,0.015926413
166024,0.0072239153
166025,0.017454235
166026,0.053930923
166027,0.005680371
166028,0.018471487
166029,0.31046525
166030,0.09479215
166031,0.013885563
166032,0.021010218
166033,0.008765199
166034,0.051474508
166035,0.041588183
166036,0.012863516
166037,0.064667985
166038,0.069993585
166039,0.024048187
166040,0.012352158
166041,0.035608996
166042,0.016435947
166043,0.0061951503
166044,0.07912602
166045,0.01796299
166046,0.01490645
166047,0.045059524
166048,0.010304109
166049,0.013374727
166050,0.0051653264
166051,0.0051653264
166052,0.009791323
166053,0.022023978
166054,0.36477202
166055,0.0051653264
166056,0.009278392
166057,0.0072239153
166058,0.013374727
166059,0.005680371
166060,0.03710718
166061,0.0810381
166062,0.10089697
166063,0.03860312
166064,0.008765199
166065,0.0041343225
166066,0.005680371
166067,0.03860312
166068,0.009791323
166069,0.009791323
166070,0.01490645
166071,0.026572816
166072,0.013374727
166073,0.008765199
166074,0.025058875
166075,0.025563775
166076,0.012863516
166077,0.016435947
166078,0.45414785
166079,0.020503009
166080,0.069993585
166081,0.009278392
166082,0.023542518
166083,0.013885563
166084,0.01796299
166085,0.056870658
166086,0.019995546
166087,0.0031023729
166088,0.21450998
166089,0.0077380193
166090,0.005680371
166091,0.022530414
166092,0.014396137
166093,0.013374727
166094,0.10928861
166095,0.0051653264
166096,0.41969043
166097,0.008251741
166098,0.0041343225
166099,0.10603356
166100,0.2343699
166101,0.008251741
166102,0.013374727
166103,0.008251741
166104,0.012352158
166105,0.3348427
166106,0.017454235
166107,0.005680371
166108,0.031101173
166109,0.025563775
166110,0.0077380193
166111,0.5267515
166112,0.06902744
166113,0.006709666
166114,0.019995546
166115,0.026572816
166116,0.009791323
166117,0.03910123
166118,0.0051653264
166119,0.0036184806
166120,0.022023978
166121,0.011840538
166122,0.017454235
166123,0.019487824
166124,0.0061951503
166125,0.015926413
166126,0.0077380193
166127,0.031101173
166128,0.022530414
166129,0.009791323
166130,0.005680371
166131,0.005680371
166132,0.0031023729
166133,0.0041343225
166134,0.010304109
166135,0.029091086
166136,0.21784753
166137,0.07481057
166138,0.004650017
166139,0.0072239153
166140,0.009278392
166141,0.035608996
166142,0.013885563
166143,0.005680371
166144,0.050982524
166145,0.024553716
166146,0.025563775
166147,0.07768964
166148,0.020503009
166149,0.013374727
166150,0.13223593
166151,0.023542518
166152,0.0051653264
166153,0.017454235
166154,0.031101173
166155,0.14665061
166156,0.1272326
166157,0.0704763
166158,0.06369657
166159,0.08246979
166160,0.012352158
166161,0.12586363
166162,0.11207023
166163,0.021010218
166164,0.017454235
166165,0.037606034
166166,0.04307733
166167,0.022530414
166168,0.06369657
166169,0.011328658
166170,0.06563834
166171,0.017454235
166172,0.06175112
166173,0.011840538
166174,0.14933038
166175,0.13087389
166176,0.0072239153
166177,0.005680371
166178,0.023542518
166179,0.024553716
166180,0.15821148
166181,0.0072239153
166182,0.028587965
166183,0.0061951503
166184,0.019995546
166185,0.03160303
166186,0.0051653264
166187,0.01796299
166188,0.0077380193
166189,0.021517284
166190,0.010304109
166191,0.014396137
166192,0.06612317
166193,0.020503009
166194,0.1874011
166195,0.0072239153
166196,0.14171898
166197,0.026068423
166198,0.32777825
166199,0.011840538
166200,0.0810381
166201,0.03610872
166202,0.14888427
166203,0.060289435
166204,0.03160303
166205,0.012352158
166206,0.0061951503
166207,0.08485133
166208,0.14665061
166209,0.017454235
166210,0.042084817
166211,0.0041343225
166212,0.0108165145
166213,0.022530414
166214,0.009278392
166215,0.21158051
166216,0.008251741
166217,0.036608074
166218,0.0108165145
166219,0.01490645
166220,0.15111294
166221,0.2630413
166222,0.21701425
166223,0.0395991
166224,0.45019403
166225,0.0504903
166226,0.025058875
166227,0.013374727
166228,0.17487125
166229,0.3553787
166230,0.010304109
166231,0.009278392
166232,0.019995546
166233,0.022530414
166234,0.0108165145
166235,0.0061951503
166236,0.005680371
166237,0.013374727
166238,0.31538853
166239,0.50104177
166240,0.24090323
166241,0.5633818
166242,0.012863516
166243,0.9051448
166244,0.0108165145
166245,0.66238344
166246,0.006709666
166247,0.03710718
166248,0.5470339
166249,0.16657612
166250,0.05294901
166251,0.023542518
166252,0.015416503
166253,0.22075872
166254,0.021010218
166255,0.016945222
166256,0.013374727
166257,0.13404919
166258,0.060289435
166259,0.033107225
166260,0.009791323
166261,0.379407
166262,0.45184338
166263,0.019995546
166264,0.11160719
166265,0.021517284
166266,0.32703176
166267,0.016435947
166268,0.016945222
166269,0.1551121
166270,0.18911712
166271,0.103702016
166272,0.03059906
166273,0.24455927
166274,0.026572816
166275,0.7770456
166276,0.37585726
166277,0.023542518
166278,0.0061951503
166279,0.0061951503
166280,0.06321056
166281,0.020503009
166282,0.009278392
166283,0.047531728
166284,0.01796299
166285,0.024048187
166286,0.21826392
166287,0.038104642
166288,0.02959396
166289,0.0051653264
166290,0.19722812
166291,0.03160303
166292,0.033107225
166293,0.3157663
166294,0.14081974
166295,0.025058875
166296,0.14843796
166297,0.20400792
166298,0.09620431
166299,0.010304109
166300,0.037606034
166301,0.059313864
166302,0.3326173
166303,0.018471487
166304,0.015416503
166305,0.01796299
166306,0.14843796
166307,0.42478284
166308,0.015416503
166309,0.49821386
166310,0.004650017
166311,0.02959396
166312,0.055401817
166313,0.009791323
166314,0.03360808
166315,0.36405239
166316,0.0077380193
166317,0.21951205
166318,0.115767166
166319,0.014396137
166320,0.1674525
166321,0.07529097
166322,0.032104645
166323,0.004650017
166324,0.016435947
166325,0.44223902
166326,0.046049092
166327,0.03460904
166328,0.08864996
166329,0.47433102
166330,0.036608074
166331,0.0077380193
166332,0.40113917
166333,0.03460904
166334,0.012352158
166335,0.026068423
166336,0.008251741
166337,0.04654351
166338,0.0108165145
166339,0.011328658
166340,0.0395991
166341,0.09526306
166342,0.24658501
166343,0.9561868
166344,0.069027334
166345,0.012352158
166346,0.01796299
166347,0.004650017
166348,0.3225409
166349,0.58294165
166350,0.32478875
166351,0.18352936
166352,0.42139065
166353,0.11207023
166354,0.30016172
166355,0.06806025
166356,0.022023978
166357,0.032104645
166358,0.58525157
166359,0.1134582
166360,0.045059524
166361,0.14530809
166362,0.46102965
166363,0.036608074
166364,0.019995546
166365,0.2685989
166366,0.7182064
166367,0.13676299
166368,0.035109144
166369,0.18868841
166370,0.013374727
166371,0.18697165
166372,0.009278392
166373,0.35137808
166374,0.020503009
166375,0.04703779
166376,0.20189418
166377,0.016435947
166378,0.099960126
166379,0.33224604
166380,0.32066363
166381,0.679854
166382,0.27766302
166383,0.027076954
166384,0.09667454
166385,0.10928861
166386,0.16130127
166387,0.7166896
166388,0.19680299
166389,0.08959734
166390,0.01796299
166391,0.1551121
166392,0.085326925
166393,0.08294654
166394,0.021010218
166395,0.8413607
166396,0.07481057
166397,0.025563775
166398,0.021517284
166399,0.04059408
166400,0.011328658
166401,0.04654351
166402,0.031101173
166403,0.049505007
166404,0.012863516
166405,0.07481057
166406,0.0077380193
166407,0.015926413
166408,0.024048187
166409,0.38153103
166410,0.07288655
166411,0.014396137
166412,0.03460904
166413,0.03059906
166414,0.021517284
166415,0.34918907
166416,0.012863516
166417,0.019487824
166418,0.005680371
166419,0.0108165145
166420,0.006709666
166421,0.0077380193
166422,0.013885563
166423,0.021010218
166424,0.0077380193
166425,0.030096693
166426,0.037606034
166427,0.027076954
166428,0.005680371
166429,0.056870658
166430,0.12723249
166431,0.008765199
166432,0.021010218
166433,0.008251741
166434,0.04851885
166435,0.1403697
166436,0.0041343225
166437,0.008765199
166438,0.023036595
166439,0.021010218
166440,0.012352158
166441,0.008251741
166442,0.008765199
166443,0.03160303
166444,0.034108683
166445,0.060776863
166446,0.064182445
166447,0.062237833
166448,0.09196197
166449,0.032104645
166450,0.03710718
166451,0.031101173
166452,0.0061951503
166453,0.013885563
166454,0.006709666
166455,0.21492778
166456,0.049012054
166457,0.014396137
166458,0.1295099
166459,0.013885563
166460,0.013885563
166461,0.009791323
166462,0.021517284
166463,0.028587965
166464,0.14306633
166465,0.027076954
166466,0.03059906
166467,0.028587965
166468,0.011328658
166469,0.025058875
166470,0.069993585
166471,0.08008257
166472,0.017454235
166473,0.015416503
166474,0.015926413
166475,0.010304109
166476,0.27923095
166477,0.06175112
166478,0.073367864
166479,0.04456437
166480,0.008251741
166481,0.05491176
166482,0.019487824
166483,0.005680371
166484,0.17269494
166485,0.025058875
166486,0.021010218
166487,0.01796299
166488,0.011840538
166489,0.0051653264
166490,0.021010218
166491,0.01490645
166492,0.3553789
166493,0.056870658
166494,0.31953555
166495,0.019487824
166496,0.033107225
166497,0.4659165
166498,0.022023978
166499,0.0772104
166500,0.01490645
166501,0.14486018
166502,0.019487824
166503,0.5016693
166504,0.1367629
166505,0.08817593
166506,0.45052418
166507,0.01490645
166508,0.0072239153
166509,0.008765199
166510,0.012352158
166511,0.16394213
166512,0.014396137
166513,0.014396137
166514,0.1285996
166515,0.020503009
166516,0.09667454
166517,0.03710718
166518,0.06563834
166519,0.30054525
166520,0.17138697
166521,0.08246979
166522,0.036608074
166523,0.047531728
166524,0.006709666
166525,0.08959734
166526,0.008251741
166527,0.020503009
166528,0.03460904
166529,0.0051653264
166530,0.059313864
166531,0.0061951503
166532,0.027076954
166533,0.59129035
166534,0.27018115
166535,0.061264157
166536,0.069993585
166537,0.050982524
166538,0.07768964
166539,0.02959396
166540,0.01490645
166541,0.0077380193
166542,0.023036595
166543,0.015926413
166544,0.034108683
166545,0.028587965
166546,0.009278392
166547,0.0036184806
166548,0.020503009
166549,0.0051653264
166550,0.0061951503
166551,0.016945222
166552,0.012863516
166553,0.006709666
166554,0.61788315
166555,0.2682029
166556,0.0985534
166557,0.04009671
166558,0.016435947
166559,0.023542518
166560,0.0077380193
166561,0.0108165145
166562,0.079126135
166563,0.65218484
166564,0.04456437
166565,0.2538429
166566,0.022530414
166567,0.13178213
166568,0.07384896
166569,0.08342305
166570,0.038104642
166571,0.026572816
166572,0.23026489
166573,0.011840538
166574,0.014396137
166575,0.0041343225
166576,0.107894935
166577,0.20400782
166578,0.5704324
166579,0.0051653264
166580,0.0077380193
166581,0.045554433
166582,0.025058875
166583,0.3447969
166584,0.022023978
166585,0.21074186
166586,0.0072239153
166587,0.40079263
166588,0.0504903
166589,0.019487824
166590,0.004650017
166591,0.014396137
166592,0.06612317
166593,0.021517284
166594,0.012863516
166595,0.016435947
166596,0.016435947
166597,0.0072239153
166598,0.017454235
166599,0.009278392
166600,0.31840622
166601,0.0061951503
166602,0.0395991
166603,0.19637755
166604,0.018979844
166605,0.21826392
166606,0.0077380193
166607,0.016435947
166608,0.018471487
166609,0.01796299
166610,0.305136
166611,0.08342305
166612,0.0072239153
166613,0.012863516
166614,0.17400134
166615,0.038104642
166616,0.011328658
166617,0.018471487
166618,0.085326925
166619,0.020503009
166620,0.029091086
166621,0.045554433
166622,0.0072239153
166623,0.028084585
166624,0.0036184806
166625,0.004650017
166626,0.23641606
166627,0.026068423
166628,0.030096576
166629,0.09007079
166630,0.020503009
166631,0.064667985
166632,0.031101173
166633,0.021517284
166634,0.0072239153
166635,0.008251741
166636,0.014396137
166637,0.08056045
166638,0.051966257
166639,0.035608996
166640,0.1595369
166641,0.024048187
166642,0.06563834
166643,0.40529153
166644,0.091489516
166645,0.0061951503
166646,0.028084585
166647,0.0051653264
166648,0.11253318
166649,0.23396018
166650,0.019995546
166651,0.017454235
166652,0.005680371
166653,0.08199283
166654,0.05833734
166655,0.045059524
166656,0.006709666
166657,0.018471487
166658,0.021517284
166659,0.009278392
166660,0.5852517
166661,0.016945222
166662,0.07192319
166663,0.011840538
166664,0.013885563
166665,0.036608074
166666,0.26463223
166667,0.08864996
166668,0.013374727
166669,0.006709666
166670,0.050982524
166671,0.29130036
166672,0.12128694
166673,0.012352158
166674,0.08437538
166675,0.60919136
166676,0.006709666
166677,0.020503009
166678,0.09479215
166679,0.004650017
166680,0.031101173
166681,0.06709224
166682,0.15865345
166683,0.43186924
166684,0.04307733
166685,0.011840538
166686,0.0061951503
166687,0.006709666
166688,0.0504903
166689,0.04357322
166690,0.008251741
166691,0.02707707
166692,0.28858772
166693,0.05491176
166694,0.087227196
166695,0.2343699
166696,0.055401817
166697,0.09479215
166698,0.021517284
166699,0.037606034
166700,0.051474508
166701,0.24293606
166702,0.16613743
166703,0.025563775
166704,0.032104645
166705,0.014396137
166706,0.021010218
166707,0.041091196
166708,0.028084585
166709,0.33595362
166710,0.04456437
166711,0.03910123
166712,0.064182445
166713,0.021010218
166714,0.010304109
166715,0.2224185
166716,0.06951063
166717,0.006709666
166718,0.0051653264
166719,0.011840538
166720,0.012863516
166721,0.05833734
166722,0.2232473
166723,0.14530799
166724,0.012352158
166725,0.010304109
166726,0.09384969
166727,0.04009671
166728,0.033107225
166729,0.1457558
166730,0.17269494
166731,0.025058875
166732,0.022530414
166733,0.018979844
166734,0.05245776
166735,0.022023978
166736,0.055401817
166737,0.035608996
166738,0.04307733
166739,0.049505007
166740,0.005680371
166741,0.009278392
166742,0.0061951503
166743,0.005680371
166744,0.17964245
166745,0.016435947
166746,0.10276791
166747,0.005680371
166748,0.085326925
166749,0.08342305
166750,0.05245776
166751,0.009791323
166752,0.03860312
166753,0.021517167
166754,0.061264157
166755,0.09714467
166756,0.010304109
166757,0.0041343225
166758,0.006709666
166759,0.008765199
166760,0.028084585
166761,0.032104645
166762,0.022023978
166763,0.23886612
166764,0.03610872
166765,0.09101682
166766,0.069027334
166767,0.019487824
166768,0.058825724
166769,0.14977638
166770,0.0108165145
166771,0.016945222
166772,0.009791323
166773,0.049012054
166774,0.078647465
166775,0.021517167
166776,0.008251741
166777,0.0108165145
166778,0.016945222
166779,0.024048187
166780,0.012863516
166781,0.0061951503
166782,0.065153286
166783,0.026572816
166784,0.09714456
166785,0.016435947
166786,0.03059906
166787,0.07192319
166788,0.025563775
166789,0.16394213
166790,0.006709666
166791,0.013885563
166792,0.013885563
166793,0.025058875
166794,0.008765199
166795,0.0072239153
166796,0.017454235
166797,0.04456437
166798,0.061264157
166799,0.17095049
166800,0.15200298
166801,0.021517167
166802,0.04406886
166803,0.09620431
166804,0.061264157
166805,0.013885563
166806,0.0108165145
166807,0.027580958
166808,0.0051653264
166809,0.004650017
166810,0.0072239153
166811,0.015926413
166812,0.025058875
166813,0.05980177
166814,0.2854784
166815,0.09808403
166816,0.035109144
166817,0.2510267
166818,0.023542518
166819,0.025563775
166820,0.016435947
166821,0.021010218
166822,0.31198278
166823,0.011328658
166824,0.0072239153
166825,0.07912602
166826,0.018471487
166827,0.21576288
166828,0.03860312
166829,0.0077380193
166830,0.019487824
166831,0.006709666
166832,0.023036595
166833,0.008251741
166834,0.06951063
166835,0.011328658
166836,0.010304109
166837,0.013374727
166838,0.018979844
166839,0.022530414
166840,0.012352158
166841,0.012863516
166842,0.022023978
166843,0.013374727
166844,0.019487824
166845,0.026572816
166846,0.04059408
166847,0.05442146
166848,0.14126946
166849,0.064667985
166850,0.010304109
166851,0.056381315
166852,0.0061951503
166853,0.041091196
166854,0.023542518
166855,0.0072239153
166856,0.019487824
166857,0.13314302
166858,0.01796299
166859,0.08389933
166860,0.0051653264
166861,0.0077380193
166862,0.23600714
166863,0.032606
166864,0.0061951503
166865,0.009278392
166866,0.0072239153
166867,0.005680371
166868,0.005680371
166869,0.038104642
166870,0.03059906
166871,0.4186688
166872,0.020503009
166873,0.010304109
166874,0.016945222
166875,0.016435947
166876,0.19254038
166877,0.021517284
166878,0.019487824
166879,0.011328658
166880,0.026572816
166881,0.013374727
166882,0.11853086
166883,0.049505007
166884,0.031101173
166885,0.06951063
166886,0.04406886
166887,0.08959734
166888,0.19211304
166889,0.042581197
166890,0.051474508
166891,0.013374727
166892,0.005680371
166893,0.06757636
166894,0.0072239153
166895,0.01490645
166896,0.011328658
166897,0.0072239153
166898,0.055891737
166899,0.023542518
166900,0.008251741
166901,0.015416503
166902,0.032606
166903,0.009791323
166904,0.004650017
166905,0.052949127
166906,0.036608074
166907,0.5285849
166908,0.20231718
166909,0.06806025
166910,0.17920966
166911,0.08580231
166912,0.16350248
166913,0.2119995
166914,0.064182445
166915,0.04307733
166916,0.19680288
166917,0.034108683
166918,0.0077380193
166919,0.008765199
166920,0.32478875
166921,0.013885563
166922,0.016945222
166923,0.047531728
166924,0.46559176
166925,0.38998166
166926,0.024048187
166927,0.0041343225
166928,0.008251741
166929,0.56632507
166930,0.026572816
166931,0.0395991
166932,0.004650017
166933,0.023542518
166934,0.14754462
166935,0.013885563
166936,0.28936344
166937,0.1285996
166938,0.031101173
166939,0.0041343225
166940,0.018471487
166941,0.15599859
166942,0.049997833
166943,0.011328658
166944,0.021517167
166945,0.09714456
166946,0.019487824
166947,0.02959396
166948,0.010304109
166949,0.029091086
166950,0.032606
166951,0.025058875
166952,0.08959744
166953,0.022023978
166954,0.022023978
166955,0.004650017
166956,0.008251741
166957,0.11714991
166958,0.042084817
166959,0.018471487
166960,0.025058875
166961,0.004650017
166962,0.24981709
166963,0.026068423
166964,0.0051653264
166965,0.027076954
166966,0.03710718
166967,0.013374727
166968,0.01796299
166969,0.012352158
166970,0.04654351
166971,0.032606
166972,0.16174199
166973,0.01490645
166974,0.32553694
166975,0.046049092
166976,0.09196197
166977,0.049012054
166978,0.049997833
166979,0.095733844
166980,0.029091086
166981,0.024048187
166982,0.09196197
166983,0.2970886
166984,0.0061951503
166985,0.053930923
166986,0.037606034
166987,0.047037683
166988,0.424444
166989,0.004650017
166990,0.15953682
166991,0.019487824
166992,0.018979844
166993,0.0041343225
166994,0.009278392
166995,0.036608074
166996,0.16306263
166997,0.016435947
166998,0.033107225
166999,0.065153286
167000,0.045554433
167001,0.03160303
167002,0.035608996
167003,0.0108165145
167004,0.14709772
167005,0.005680371
167006,0.021517284
167007,0.06563834
167008,0.03910123
167009,0.0051653264
167010,0.024553716
167011,0.012352158
167012,0.026068423
167013,0.15111294
167014,0.04357322
167015,0.006709666
167016,0.059313864
167017,0.01490645
167018,0.13359621
167019,0.011328658
167020,0.0036184806
167021,0.15200298
167022,0.10696463
167023,0.019995546
167024,0.19339432
167025,0.021517284
167026,0.005680371
167027,0.01490645
167028,0.0061951503
167029,0.09243421
167030,0.006709666
167031,0.30092868
167032,0.04307733
167033,0.103702016
167034,0.045554433
167035,0.013885563
167036,0.023542518
167037,0.059313864
167038,0.015926413
167039,0.051474508
167040,0.09714456
167041,0.08389933
167042,0.11945037
167043,0.013885563
167044,0.14754462
167045,0.22614284
167046,0.17051391
167047,0.44190586
167048,0.035608996
167049,0.010304109
167050,0.009791323
167051,0.17443639
167052,0.06757636
167053,0.37372124
167054,0.005680371
167055,0.0061951503
167056,0.31463286
167057,0.009791323
167058,0.07384896
167059,0.05245776
167060,0.0061951503
167061,0.015416503
167062,0.12403546
167063,0.008765199
167064,0.047531728
167065,0.26224482
167066,0.010304109
167067,0.031101173
167068,0.0061951503
167069,0.13495465
167070,0.051966257
167071,0.0041343225
167072,0.009791323
167073,0.014396137
167074,0.026068423
167075,0.041091196
167076,0.027580958
167077,0.08151553
167078,0.021010218
167079,0.023036595
167080,0.027076954
167081,0.011840538
167082,0.012352158
167083,0.026572816
167084,0.06709224
167085,0.04009671
167086,0.009791323
167087,0.03910123
167088,0.023542518
167089,0.17530592
167090,0.05442146
167091,0.39487848
167092,0.24171674
167093,0.37407768
167094,0.008765199
167095,0.018471487
167096,0.016435947
167097,0.016945222
167098,0.023542518
167099,0.028084585
167100,0.011328658
167101,0.008765199
167102,0.0108165145
167103,0.013374727
167104,0.011328658
167105,0.5147533
167106,0.011328658
167107,0.016435947
167108,0.019995546
167109,0.22861807
167110,0.012863516
167111,0.0051653264
167112,0.005680371
167113,0.015416503
167114,0.011328658
167115,0.115767166
167116,0.051966257
167117,0.015926413
167118,0.023036595
167119,0.005680371
167120,0.08008257
167121,0.01796299
167122,0.013374727
167123,0.028084585
167124,0.13223593
167125,0.0051653264
167126,0.050982524
167127,0.08437538
167128,0.0108165145
167129,0.0108165145
167130,0.013374727
167131,0.0077380193
167132,0.031101173
167133,0.010304109
167134,0.09479215
167135,0.028587965
167136,0.010304109
167137,0.014396137
167138,0.01490645
167139,0.027580958
167140,0.2048521
167141,0.11068044
167142,0.05784861
167143,0.13132812
167144,0.049505007
167145,0.0077380193
167146,0.17617479
167147,0.045059524
167148,0.31311914
167149,0.011840538
167150,0.08959734
167151,0.0077380193
167152,0.005680371
167153,0.0025859985
167154,0.024553716
167155,0.05735975
167156,0.025058875
167157,0.053930923
167158,0.0108165145
167159,0.012863516
167160,0.112070344
167161,0.42613658
167162,0.07768964
167163,0.12220402
167164,0.2650295
167165,0.023542518
167166,0.005680371
167167,0.03059906
167168,0.23886612
167169,0.046049092
167170,0.006709666
167171,0.028587965
167172,0.018979844
167173,0.004650017
167174,0.013885563
167175,0.015416503
167176,0.01490645
167177,0.019995546
167178,0.0108165145
167179,0.005680371
167180,0.008251741
167181,0.17530602
167182,0.018979844
167183,0.029091086
167184,0.0072239153
167185,0.012352158
167186,0.059313864
167187,0.0051653264
167188,0.010304109
167189,0.024553716
167190,0.026068423
167191,0.012863516
167192,0.32028764
167193,0.008251741
167194,0.0061951503
167195,0.021517167
167196,0.016435947
167197,0.15997818
167198,0.022530414
167199,0.013885563
167200,0.009791323
167201,0.16130137
167202,0.025563775
167203,0.06757636
167204,0.0395991
167205,0.0031023729
167206,0.016435947
167207,0.0031023729
167208,0.15378079
167209,0.013885563
167210,0.24293606
167211,0.09384969
167212,0.0072239153
167213,0.020503009
167214,0.20189418
167215,0.012352158
167216,0.17400134
167217,0.006709666
167218,0.015926413
167219,0.013885563
167220,0.0061951503
167221,0.024553716
167222,0.009791323
167223,0.0072239153
167224,0.0036184806
167225,0.01490645
167226,0.026068423
167227,0.013374727
167228,0.0041343225
